-3.65E+02,-3.93E+02,9.26E+01,-4.92E+02,-6.28E+01,1.64E+02,-2.22E+02,-4.95E+02,3.49E+02,-1.04E+01,4.32E+02,-1.69E+02,-1.65E+02,-5.22E+02,6.18E+01,-1.50E+02,1.47E+02,5.54E+02
-5.04E+01,-1.43E+02,2.39E+00,-3.19E+01,-2.76E+01,1.38E+02,-7.05E+01,1.80E+01,-9.10E+01,-1.69E+01,-4.04E+01,1.10E+02,1.35E+02,-2.06E+02,3.89E+01,-5.18E+01,7.29E+01,-3.57E+01
7.43E+01,-9.24E+01,6.82E+01,-1.46E+02,1.12E+01,-1.78E+02,-2.15E+01,-8.24E+01,-6.53E+01,-1.24E+02,5.72E+01,-9.78E+01,-5.94E+01,-1.72E+02,-8.01E+01,5.49E+01,-2.72E+00,9.54E+01
-2.84E+01,7.00E+01,2.95E+00,1.47E+02,-8.59E+01,6.36E+01,4.30E+01,3.72E+01,-1.35E+00,2.97E+02,-7.35E+01,4.18E+01,7.60E+01,3.42E+01,3.19E+01,-1.46E+02,5.31E+01,5.32E+01
-1.05E+02,-2.43E+02,1.50E+02,-6.79E+01,-3.62E+01,-2.69E+00,3.71E+02,-4.16E+02,-2.21E+02,4.41E+02,2.26E+02,-6.09E+02,-2.44E+02,-2.20E+01,4.02E+02,4.27E+02,-1.34E+02,-5.82E+02
